actor_episodes,actor_steps,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,policy_loss
5673,15773,0.3933735,629,1593,6239,506.6476972103119,0.42746663
5684,15802,0.3180706,629,1593,6254,507.75351190567017,0.4104113
5700,15842,0.34874946,631,1597,6268,508.9395248889923,0.43955284
5708,15862,0.38115487,632,1599,6284,510.0633497238159,0.45856687
5720,15897,0.3738466,632,1599,6297,511.1636474132538,0.4581563
5734,15937,0.46119934,634,1603,6309,512.3267023563385,0.45596
5747,15973,0.40441176,635,1605,6324,513.629857301712,0.46867955
5763,16013,0.44383013,635,1605,6340,514.8860285282135,0.48320982
5775,16044,0.47721934,636,1607,6358,516.0123615264893,0.45324856
5788,16079,0.48327392,637,1609,6373,517.219804763794,0.44648242
5804,16121,0.38029867,638,1611,6388,518.4210841655731,0.46438295
5816,16151,0.4051589,639,1613,6400,519.5551390647888,0.45635015
5827,16181,0.30888313,639,1613,6414,520.676833152771,0.44684055
5836,16206,0.3564444,641,1617,6428,521.9070117473602,0.43344462
5851,16246,0.30930665,641,1617,6442,523.0087323188782,0.4423307
5868,16293,0.42217064,643,1621,6459,524.2824981212616,0.43167764
5883,16335,0.36269253,645,1625,6473,525.5256922245026,0.438034
5898,16373,0.40851438,646,1627,6486,526.7264459133148,0.46193948
5912,16411,0.39124382,647,1629,6500,527.843781709671,0.4493893
5923,16446,0.34034058,648,1631,6517,529.1417634487152,0.46238667
5932,16470,0.3190254,649,1633,6532,530.3838019371033,0.4777534
5946,16509,0.44964403,650,1635,6546,531.4862813949585,0.44973928
5959,16540,0.3655362,651,1637,6555,532.6429033279419,0.4559918
5971,16566,0.3713532,652,1639,6571,533.7500457763672,0.41600877
5982,16593,0.41487586,653,1641,6582,535.0605025291443,0.41494387
5998,16636,0.3712534,654,1643,6599,536.3255317211151,0.42623788
6014,16678,0.3478896,655,1645,6615,537.5845308303833,0.4241656
6022,16701,0.3481632,656,1647,6628,538.7092666625977,0.40952647
6045,16763,0.39414707,658,1651,6643,540.0255751609802,0.43597308
6057,16799,0.41213804,658,1651,6659,541.1690435409546,0.4526893
6064,16818,0.32205248,660,1655,6668,542.288761138916,0.44876784
6075,16851,0.38421607,661,1657,6682,543.3479969501495,0.45308775
6086,16882,0.41220307,662,1659,6703,545.0025401115417,0.4675276
6102,16931,0.34114844,663,1661,6723,546.3533205986023,0.46197987
6116,16973,0.47365266,663,1661,6741,547.5230231285095,0.44847924
6126,17005,0.458113,665,1665,6755,548.8526964187622,0.3917042
6146,17069,0.3608855,667,1669,6771,549.9539334774017,0.46328825
6156,17096,0.36086845,668,1671,6779,551.0667572021484,0.47407332
6167,17123,0.41417557,669,1673,6791,552.2215192317963,0.4585615
6179,17157,0.32515272,670,1675,6808,553.3287465572357,0.42678085
6190,17191,0.34562805,670,1675,6825,554.4948749542236,0.42659914
6205,17243,0.4110856,672,1679,6845,555.6941299438477,0.46656355
6217,17287,0.4257911,673,1681,6863,556.8722126483917,0.47053206
6228,17316,0.41236186,674,1683,6885,558.1052997112274,0.45191646
6241,17357,0.28479967,675,1685,6900,559.2528057098389,0.467731
6260,17416,0.42880264,677,1689,6913,560.614935874939,0.45607167
6270,17448,0.4375261,678,1691,6934,561.8688049316406,0.44929242
6284,17497,0.44528547,678,1691,6956,563.1371557712555,0.47086635
6293,17524,0.40532696,680,1695,6970,564.2579805850983,0.4530369
6307,17564,0.33864558,680,1695,6983,565.3870165348053,0.4696288
6320,17603,0.44634134,682,1699,7002,566.6821382045746,0.46016774
6333,17638,0.46071607,683,1701,7017,567.8157434463501,0.46002573
6342,17668,0.41695982,684,1703,7034,569.0611937046051,0.44793764
6352,17701,0.44415662,686,1707,7047,570.2569043636322,0.47849154
6364,17741,0.462738,686,1707,7069,571.4221475124359,0.43743274
6388,17822,0.41154683,689,1713,7087,572.5989899635315,0.4531593
6404,17875,0.41597855,690,1715,7105,573.7298669815063,0.48107332
6413,17901,0.40993065,691,1717,7121,574.8471825122833,0.47060862
6426,17940,0.37337697,691,1717,7138,576.0413372516632,0.459623
6434,17966,0.3920359,692,1719,7155,577.2288615703583,0.44774348
6450,18015,0.3148745,693,1721,7176,578.3927202224731,0.4640338
6462,18052,0.35191852,694,1723,7195,579.6745853424072,0.47446597
6470,18080,0.39262715,695,1725,7214,580.8187828063965,0.47117013
6490,18142,0.35777426,696,1727,7232,582.1159093379974,0.46826547
6498,18166,0.3428148,696,1727,7251,583.2197873592377,0.4616861
6512,18211,0.4103759,698,1731,7266,584.3345139026642,0.47269994
6523,18246,0.39208087,700,1735,7283,585.5005593299866,0.45135176
6548,18322,0.40393198,701,1737,7299,586.6660797595978,0.48006564
6562,18364,0.37432796,703,1741,7324,587.809534072876,0.44067317
6578,18410,0.37436938,704,1743,7340,588.9169726371765,0.46700552
6590,18447,0.31918287,704,1743,7356,590.0477335453033,0.447846
6607,18497,0.4320348,706,1747,7374,591.322585105896,0.4671057
6615,18524,0.46212572,707,1749,7391,592.5001151561737,0.45323205
6627,18563,0.3934942,708,1751,7414,593.6243345737457,0.43874702
6637,18591,0.44350076,708,1751,7431,594.8034093379974,0.44592524
6654,18645,0.33047128,710,1755,7449,596.0404851436615,0.4491844
6666,18682,0.37609738,711,1757,7465,597.1424918174744,0.4678145
6689,18755,0.28797743,713,1761,7480,598.3141732215881,0.4460291
6700,18790,0.30505586,714,1763,7499,599.5515220165253,0.42106482
6709,18819,0.42105287,715,1765,7517,600.6896755695343,0.4415002
6719,18848,0.3133332,716,1767,7533,601.7974774837494,0.4545388
6738,18903,0.39711833,717,1769,7549,602.9283137321472,0.44913536
6754,18949,0.37463272,718,1771,7560,603.7594411373138,0.44916177
6765,18980,0.4594292,719,1773,7579,605.2825348377228,0.46506643
6775,19009,0.38736337,719,1773,7604,606.508603811264,0.43467623
6801,19093,0.39698243,721,1777,7620,607.8402166366577,0.45810154
6816,19138,0.3801673,721,1777,7641,609.0299804210663,0.4576007
6826,19170,0.4530948,723,1781,7658,610.1362464427948,0.48086464
6840,19211,0.45429674,725,1785,7671,611.26012134552,0.4551737
6851,19248,0.4981379,725,1785,7688,612.4174778461456,0.4669544
6862,19281,0.29640192,727,1789,7702,613.6141793727875,0.45473337
6872,19315,0.32136583,727,1789,7721,614.7147138118744,0.44798794
6884,19350,0.38921475,729,1793,7736,615.8639695644379,0.47653773
6895,19385,0.38040653,730,1795,7756,617.0736093521118,0.43632475
6903,19409,0.4188841,731,1797,7771,618.2900776863098,0.41502988
6919,19455,0.35086697,732,1799,7790,619.4668986797333,0.4450904
6948,19548,0.34616023,733,1801,7812,620.5934338569641,0.45650503
6960,19581,0.4635678,734,1803,7827,621.8913290500641,0.44757536
6975,19626,0.35047182,736,1807,7846,623.0030961036682,0.44061884
6987,19667,0.39525765,736,1807,7867,624.1808598041534,0.46582937
7000,19705,0.47145003,737,1809,7883,625.4095959663391,0.45428896
7014,19747,0.4117143,738,1811,7901,626.51238322258,0.46128863
7030,19795,0.44867024,739,1813,7919,627.714802980423,0.46319228
7039,19823,0.4281124,740,1815,7936,628.9990041255951,0.45864415
7050,19854,0.41080633,740,1815,7955,630.1913530826569,0.46651173
7064,19898,0.36059037,741,1817,7966,631.3095672130585,0.44927418
7076,19930,0.42443317,742,1819,7987,632.4761419296265,0.45142135
7085,19957,0.4385997,743,1821,8001,633.593759059906,0.46113205
7103,20011,0.35638395,744,1823,8020,634.7813801765442,0.44686636
7117,20056,0.3526199,745,1825,8038,635.9085326194763,0.4370192
7127,20087,0.29841435,746,1827,8063,637.0164020061493,0.43902948
7147,20145,0.37887084,747,1829,8077,638.1482911109924,0.43611774
7162,20193,0.43384403,748,1831,8096,639.3034422397614,0.4360447
7178,20239,0.36346346,750,1835,8113,640.4496350288391,0.4446149
7190,20278,0.35359782,750,1835,8137,641.5912659168243,0.4609002
7204,20324,0.34088224,752,1839,8150,642.696061372757,0.44134045
7223,20387,0.30767953,753,1841,8170,643.8872148990631,0.4208997
7229,20405,0.30092221,753,1841,8187,645.1365246772766,0.46324664
7244,20454,0.40284362,755,1845,8208,646.3356850147247,0.46673995
7266,20527,0.31899658,757,1849,8227,647.4734635353088,0.45892745
7280,20569,0.30963936,757,1849,8251,648.6127667427063,0.44331908
7296,20618,0.39090708,759,1853,8267,649.7245090007782,0.46633357
7309,20663,0.3930305,760,1855,8288,650.8836488723755,0.44133946
7322,20704,0.290712,761,1857,8310,651.983952999115,0.41216373
7339,20753,0.38183093,761,1857,8329,653.1230943202972,0.4576793
7358,20816,0.3743895,763,1861,8348,654.3160634040833,0.4613288
7369,20849,0.2834889,764,1863,8368,655.4216637611389,0.42629337
7380,20885,0.36608896,766,1867,8381,656.5228984355927,0.47041446
7391,20919,0.43464708,766,1867,8396,657.6834828853607,0.45120722
7407,20972,0.4213189,768,1871,8422,658.9170291423798,0.4660119
7421,21016,0.35133862,768,1871,8437,660.2188992500305,0.45331055
7432,21049,0.43730444,770,1875,8454,661.4675087928772,0.44271815
7443,21080,0.42868257,771,1877,8471,662.6062071323395,0.46951097
7470,21166,0.46112946,773,1881,8489,663.8224678039551,0.43528563
7484,21213,0.33047354,773,1881,8512,664.9721641540527,0.4405977
7497,21257,0.37194505,775,1885,8536,666.1421904563904,0.4461728
7507,21291,0.40290552,776,1887,8556,667.5359063148499,0.46803215
7522,21342,0.35956776,777,1889,8572,668.8526828289032,0.46801588
7544,21410,0.3815402,779,1893,8595,670.2266852855682,0.46280774
7557,21448,0.35909277,779,1893,8616,671.5900585651398,0.47008723
7575,21502,0.3545525,781,1897,8637,672.8706979751587,0.46813393
7582,21526,0.4078322,781,1897,8658,673.9795217514038,0.4406795
7592,21557,0.35095638,783,1901,8670,675.1223220825195,0.47275195
7607,21600,0.3346499,783,1901,8685,676.2417488098145,0.44343674
7621,21644,0.328295,785,1905,8703,677.3830499649048,0.41221702
7633,21682,0.41096902,786,1907,8730,678.6055839061737,0.45475167
7652,21737,0.36396772,787,1909,8749,679.7940683364868,0.4600187
7676,21812,0.4097015,789,1913,8763,680.9414057731628,0.44774246
7694,21865,0.37765735,790,1915,8785,682.1352758407593,0.452767
7710,21912,0.3155597,791,1917,8804,683.3651888370514,0.47058234
7721,21947,0.34615588,792,1919,8823,684.5753214359283,0.48547575
7733,21980,0.37521595,793,1921,8842,685.6951956748962,0.45440623
7750,22034,0.3295396,793,1921,8860,686.8399035930634,0.46515983
7765,22083,0.36580843,795,1925,8883,687.9562482833862,0.45293579
7780,22129,0.31794903,796,1927,8900,689.0662837028503,0.43989182
7793,22168,0.4487389,798,1931,8917,690.1675326824188,0.46682298
7810,22215,0.36262882,799,1933,8933,691.3059561252594,0.4806724
7824,22258,0.39421606,800,1935,8952,692.4141643047333,0.46146715
7837,22300,0.37859145,800,1935,8974,693.7031078338623,0.46797967
7849,22339,0.4282943,802,1939,8997,694.860279083252,0.45434505
7866,22388,0.46005052,803,1941,9012,696.0225865840912,0.4763102
7889,22459,0.26583195,805,1945,9037,697.1508066654205,0.453977
7907,22513,0.42366198,805,1945,9057,698.2920553684235,0.44274577
7917,22544,0.40480298,806,1947,9077,699.395571231842,0.425812
7929,22585,0.42903107,806,1947,9095,700.5431923866272,0.432122
7944,22635,0.42688185,808,1951,9113,701.7128956317902,0.45243374
7955,22674,0.43666947,809,1953,9132,702.9687404632568,0.46335128
7968,22714,0.4411974,810,1955,9149,704.1526885032654,0.39931166
7982,22760,0.39740995,811,1957,9174,705.2980239391327,0.4822335
7996,22802,0.41212463,811,1957,9196,706.4655301570892,0.45681497
8024,22888,0.38432047,814,1963,9216,707.6364488601685,0.45540452
8040,22935,0.3573531,814,1963,9238,708.828851222992,0.44050276
8052,22976,0.4169827,815,1965,9261,709.9330441951752,0.4478867
8072,23040,0.28321713,816,1967,9283,711.1783018112183,0.39697376
8081,23069,0.34635648,818,1971,9304,712.288455247879,0.44637942
8101,23132,0.3854047,818,1971,9325,713.4537708759308,0.4458877
8113,23170,0.46086258,818,1971,9343,714.775776386261,0.43382335
8128,23214,0.39076883,820,1975,9368,715.9790642261505,0.3950147
8136,23242,0.34322122,820,1975,9387,717.0872695446014,0.46108046
8167,23339,0.32048768,823,1981,9407,718.2930164337158,0.47359776
8183,23390,0.38195077,825,1985,9432,719.5170617103577,0.46228093
8200,23443,0.38454297,826,1987,9456,720.8542227745056,0.43477273
8217,23496,0.36303997,826,1987,9475,722.0699157714844,0.44189247
8227,23525,0.3307475,827,1989,9492,723.3277695178986,0.45725957
8238,23559,0.33679307,828,1991,9515,724.445463180542,0.47086757
8252,23603,0.45336425,829,1993,9534,725.5632665157318,0.44139266
8267,23651,0.33184734,830,1995,9551,726.8672568798065,0.42555833
8283,23705,0.3900085,831,1997,9569,727.9681122303009,0.42513376
8297,23747,0.41021106,832,1999,9595,729.1270048618317,0.43815354
8324,23832,0.30978394,836,2010,9611,730.3396942615509,0.45051897
8334,23867,0.26667765,836,2010,9628,731.4428119659424,0.45323443
8348,23914,0.3164151,839,2019,9650,732.5692956447601,0.46453327
8368,23980,0.3190332,842,2028,9676,733.8304972648621,0.4338607
8376,24007,0.4123223,844,2034,9701,735.0084648132324,0.44531763
8392,24059,0.36651683,847,2043,9721,736.3101110458374,0.44840515
8409,24108,0.48991632,850,2052,9737,737.4114277362823,0.4542668
8425,24161,0.3796715,853,2061,9758,738.5378725528717,0.46344793
8438,24202,0.39038432,853,2061,9775,739.7800600528717,0.44483912
8448,24237,0.394953,856,2070,9789,740.8951327800751,0.46433827
8459,24274,0.3993252,859,2079,9815,741.9996063709259,0.47230765
8477,24328,0.31004393,862,2088,9831,743.1043441295624,0.46080524
8497,24394,0.34832093,867,2103,9853,744.6313829421997,0.43773916
8516,24452,0.4680295,867,2103,9875,745.8704073429108,0.48256618
8528,24486,0.5522424,870,2112,9892,747.1135838031769,0.47423965
8543,24537,0.27638626,873,2121,9917,748.3265118598938,0.43755037
8555,24574,0.33267283,876,2130,9937,749.4977428913116,0.47009706
8572,24628,0.40874887,878,2136,9962,750.7884089946747,0.4551084
8597,24702,0.36835775,884,2154,9983,752.0002634525299,0.46515518
8613,24754,0.42810658,884,2154,10001,753.1526217460632,0.4578452
8626,24801,0.29976535,887,2163,10023,754.3025486469269,0.4340049
8636,24828,0.35495776,889,2169,10041,755.4637358188629,0.45601946
8650,24877,0.3283795,892,2178,10064,756.829840183258,0.46239445
8666,24925,0.40513784,895,2187,10084,758.0058162212372,0.47990116
8693,25003,0.32661855,899,2199,10103,759.1758060455322,0.4535836
8707,25049,0.34027684,899,2199,10125,760.3987653255463,0.45210332
8716,25077,0.41471547,902,2208,10140,761.5007424354553,0.47151056
8727,25114,0.284077,908,2226,10160,762.697065114975,0.47407702
8745,25167,0.27994466,911,2235,10177,763.844361782074,0.45216712
8761,25212,0.40112287,911,2235,10194,765.0620172023773,0.46611798
8770,25240,0.24616307,914,2244,10215,766.1623554229736,0.47493505
8789,25296,0.43528283,917,2253,10229,767.3614420890808,0.44569466
8797,25322,0.34994444,920,2262,10252,768.5095608234406,0.47793186
8813,25371,0.3415025,923,2271,10272,769.6398406028748,0.43515107
8834,25433,0.3613064,923,2271,10292,770.8455283641815,0.4689543
8840,25454,0.3413563,926,2280,10310,771.9586131572723,0.45440263
8853,25498,0.30098927,929,2289,10329,773.1550121307373,0.43698615
8868,25546,0.40550578,931,2295,10349,774.2831223011017,0.46254772
8896,25632,0.32477203,937,2313,10368,775.3886370658875,0.44141564
8909,25674,0.39685765,940,2322,10392,776.568469285965,0.48177955
8926,25726,0.41636443,940,2322,10408,777.6776094436646,0.46268797
8932,25746,0.32571965,945,2337,10430,778.9790513515472,0.48225957
8950,25801,0.38498265,945,2337,10446,780.1693758964539,0.46501958
8964,25841,0.35919422,948,2346,10464,781.3209714889526,0.47259623
8974,25872,0.36381197,951,2355,10482,782.570967912674,0.46301818
8985,25908,0.4230091,954,2364,10500,783.7235231399536,0.4578799
9002,25965,0.4182171,957,2373,10524,784.8839571475983,0.4546388
9031,26046,0.36420533,961,2385,10546,785.9861054420471,0.43869212
9042,26084,0.39892974,964,2394,10560,787.1596012115479,0.45177257
9054,26119,0.3104034,967,2403,10579,788.2963495254517,0.44671887
9067,26160,0.33129746,970,2412,10598,789.4757015705109,0.4469099
9086,26215,0.35069293,972,2418,10620,790.5833156108856,0.4399827
9105,26273,0.42943454,975,2427,10638,791.707394361496,0.45683455
9118,26311,0.3859927,978,2436,10664,792.9671351909637,0.46764025
9132,26360,0.4371019,981,2445,10692,794.0827870368958,0.45627522
9149,26408,0.31813082,981,2445,10711,795.3169069290161,0.45105296
9176,26488,0.4376944,987,2463,10727,796.4266831874847,0.47688544
9187,26524,0.39596835,990,2472,10743,797.6765422821045,0.45438963
9205,26573,0.38203144,993,2481,10768,798.9512407779694,0.45361996
9222,26619,0.33686915,995,2487,10790,800.1647508144379,0.47385758
9237,26664,0.34370324,998,2496,10812,801.2756292819977,0.46435347
9245,26688,0.34802717,998,2496,10819,802.4416627883911,0.4507994
9262,26742,0.38172436,1001,2505,10843,803.598751783371,0.4432211
9278,26793,0.3661217,1003,2511,10858,804.7959253787994,0.44051814
9287,26821,0.4146705,1006,2520,10877,805.9176919460297,0.4360629
9300,26862,0.4206659,1009,2529,10903,807.0693292617798,0.48417753
9320,26923,0.401006,1012,2538,10926,808.22194647789,0.4932326
9337,26973,0.45112622,1015,2547,10947,809.3647680282593,0.4723791
9363,27045,0.2718556,1021,2565,10966,810.693564414978,0.47685432
9382,27107,0.3372543,1021,2565,10988,811.8468165397644,0.43911445
9392,27141,0.41582674,1024,2574,11008,812.9533939361572,0.45785654
9410,27194,0.29981786,1027,2583,11026,814.0545725822449,0.45795783
9431,27249,0.3577325,1030,2592,11051,815.2400915622711,0.460473
9445,27293,0.37085837,1033,2601,11070,816.370037317276,0.42596734
9461,27338,0.34121025,1036,2610,11090,817.4806053638458,0.44809687
9480,27392,0.3890496,1038,2616,11110,818.5937893390656,0.45198488
9495,27436,0.47181475,1040,2622,11133,819.8014340400696,0.46352175
9509,27483,0.3450938,1043,2631,11150,820.9366853237152,0.46276677
9523,27526,0.341538,1046,2640,11169,822.3784499168396,0.43537968
9536,27572,0.30483326,1049,2649,11190,823.5604677200317,0.46584234
9544,27597,0.36461443,1052,2658,11209,824.7207217216492,0.42181414
9586,27709,0.3486899,1055,2667,11233,825.885493516922,0.46806043
9599,27751,0.4039135,1058,2676,11256,827.0016629695892,0.46088597
9618,27807,0.32800135,1060,2682,11279,828.2026104927063,0.4616556
9627,27830,0.37449664,1063,2691,11298,829.3778896331787,0.46157232
